x,y,z,u,v,w,p
-0.387372,0,2.07163,2.48102,-0.00256128,0.587012,-9.59562
-0.387374,0,2.08985,3.25556,-0.00188955,0.916809,-8.94562
-0.396752,0,2.07164,2.68207,-0.00235232,0.724123,-9.70294
-0.396756,0,2.08987,3.41038,-0.00169271,1.05267,-8.98762
-0.368612,0,2.07163,2.12132,-0.00285533,0.377789,-9.3324
-0.368614,0,2.08984,2.94089,-0.00223404,0.68209,-8.80145
-0.377992,0,2.07163,2.2935,-0.00273002,0.47228,-9.47017
-0.377994,0,2.08985,3.09768,-0.00207223,0.792842,-8.8828
-0.349854,0,2.07162,1.8246,-0.00297204,0.238357,-9.0386
-0.349856,0,2.08984,2.64259,-0.00247504,0.498294,-8.60748
-0.359233,0,2.07162,1.96508,-0.00293583,0.300874,-9.18758
-0.359235,0,2.08984,2.78835,-0.00236983,0.584085,-8.70901
-0.331097,0,2.07162,1.58712,-0.00292229,0.145837,-8.73129
-0.331098,0,2.08983,2.37647,-0.00258728,0.3588,-8.38675
-0.340476,0,2.07162,1.69904,-0.00296627,0.187358,-8.88611
-0.340477,0,2.08984,2.50502,-0.00254763,0.423398,-8.50082
-0.31234,0,2.07162,1.3991,-0.00273365,0.0852432,-8.42321
-0.31234,0,2.08983,2.14701,-0.00257275,0.256171,-8.14826
-0.321718,0,2.07162,1.48756,-0.00284359,0.112288,-8.57641
-0.321719,0,2.08983,2.25707,-0.00259536,0.30337,-8.26952
-0.293583,0,2.07162,1.25082,-0.00243541,0.0457078,-8.12414
-0.293583,0,2.08983,1.95374,-0.00244385,0.181254,-7.90254
-0.302961,0,2.07162,1.32054,-0.00259622,0.0634832,-8.27243
-0.302962,0,2.08983,2.04597,-0.00252154,0.215887,-8.02665
-0.274826,0,2.07162,1.13429,-0.00205999,0.018092,-7.8354
-0.274826,0,2.08983,1.79346,-0.002221,0.12469,-7.65404
-0.284204,0,2.07162,1.18901,-0.00225547,0.030834,-7.97842
-0.284204,0,2.08983,1.86971,-0.0023428,0.151106,-7.779
-0.256069,0,2.07162,1.04326,-0.00163408,-0.00235803,-7.55888
-0.256069,0,2.08983,1.66157,-0.00192614,0.081153,-7.40763
-0.265447,0,2.07162,1.08593,-0.00185192,0.00713535,-7.69552
-0.265447,0,2.08983,1.72424,-0.00208125,0.101511,-7.53081
-0.237312,0,2.07162,0.972558,-0.00118069,-0.0175466,-7.29517
-0.237312,0,2.08983,1.5534,-0.00158095,0.0479207,-7.16807
-0.24669,0,2.07162,1.00567,-0.00140951,-0.0105239,-7.42551
-0.246691,0,2.08983,1.60479,-0.00175852,0.0633929,-7.28738
-0.218555,0,2.07162,0.917724,-0.000714731,-0.0286919,-7.04426
-0.218555,0,2.08983,1.4647,-0.00120521,0.0228978,-6.9371
-0.227933,0,2.07162,0.943387,-0.000948781,-0.023525,-7.1681
-0.227934,0,2.08983,1.50685,-0.0013958,0.0345481,-7.05195
-0.199798,0,2.07162,0.875419,-0.000250617,-0.0372673,-6.80526
-0.199798,0,2.08983,1.39193,-0.000815788,0.00359054,-6.71381
-0.209177,0,2.07162,0.895176,-0.000481514,-0.0332103,-6.92345
-0.209177,0,2.08983,1.4265,-0.00101132,0.0127036,-6.82491
-0.181042,0,2.07162,0.843236,0.000193019,-0.0443429,-6.5773
-0.181042,0,2.08983,1.33236,-0.000424196,-0.0121479,-6.49833
-0.19042,0,2.07162,0.858171,-2.48E-05,-0.0409491,-6.6898
-0.19042,0,2.08983,1.36063,-0.000619583,-0.00462679,-6.6052
-0.162285,0,2.07162,0.819738,0.000601827,-0.0502382,-6.36044
-0.162285,0,2.08983,1.28388,-4.22E-05,-0.0252187,-6.29143
-0.171663,0,2.07162,0.830483,0.000402297,-0.0474355,-6.46767
-0.171663,0,2.08983,1.30685,-0.000231205,-0.0189881,-6.3941
-0.143528,0,2.07162,0.803555,0.000975403,-0.0549138,-6.15348
-0.143528,0,2.08983,1.2447,0.000319207,-0.0357304,-6.09347
-0.152906,0,2.07162,0.810814,0.000792554,-0.0527256,-6.25568
-0.152906,0,2.08983,1.26322,0.000141555,-0.0307873,-6.19141
-0.124771,0,2.07162,0.79336,0.001317,-0.058456,-5.95609
-0.124771,0,2.08983,1.21336,0.000658126,-0.0437529,-5.90473
-0.13415,0,2.07162,0.797801,0.00114996,-0.0568058,-6.05373
-0.13415,0,2.08983,1.22814,0.000491184,-0.0400156,-5.99828
-0.106015,0,2.07162,0.787871,0.00162833,-0.0610365,-5.76806
-0.106015,0,2.08983,1.18849,0.000976776,-0.0498216,-5.72422
-0.115393,0,2.07162,0.790074,0.00147678,-0.0598627,-5.86078
-0.115393,0,2.08983,1.20018,0.000820297,-0.0469844,-5.81349
-0.0872578,0,2.07162,0.786444,0.00190582,-0.0626912,-5.58986
-0.0872578,0,2.08983,1.16918,0.00127115,-0.0543992,-5.55227
-0.0966362,0,2.07162,0.786689,0.00177173,-0.0619727,-5.67784
-0.0966362,0,2.08983,1.17819,0.00112754,-0.0522729,-5.63734
-0.0685011,0,2.07162,0.788507,0.00214229,-0.0634503,-5.42063
-0.0685011,0,2.08983,1.15472,0.00153183,-0.057704,-5.38852
-0.0778795,0,2.07162,0.787066,0.00202868,-0.063182,-5.50413
-0.0778795,0,2.08983,1.16138,0.00140557,-0.0561898,-5.46944
-0.0497444,0,2.07162,0.793605,0.00234585,-0.0633756,-5.25994
-0.0497444,0,2.08983,1.14464,0.00176043,-0.0599171,-5.23285
-0.0591227,0,2.07162,0.79071,0.00224796,-0.0635014,-5.33925
-0.0591227,0,2.08983,1.14916,0.00165026,-0.0589287,-5.3098
-0.0309876,0,2.07162,0.801307,0.00252019,-0.0627285,-5.10763
-0.0309876,0,2.08983,1.13843,0.0019559,-0.0612361,-5.08488
-0.040366,0,2.07162,0.797148,0.00243643,-0.0631003,-5.18279
-0.040366,0,2.08983,1.14108,0.00186225,-0.0606672,-5.15802
-0.0122309,0,2.07162,0.811237,0.00266188,-0.0618813,-4.9625
-0.0122309,0,2.08983,1.13558,0.00212322,-0.0619441,-4.9432
-0.0216093,0,2.07162,0.80602,0.00259555,-0.0623084,-5.03421
-0.0216093,0,2.08983,1.13663,0.00204287,-0.0616358,-5.01337
0.00652584,0,2.07162,0.823092,0.00277071,-0.0610189,-4.82449
0.00652584,0,2.08983,1.13552,0.00226475,-0.0623947,-4.80771
-0.00285253,0,2.07162,0.816937,0.00272016,-0.0614533,-4.89259
-0.00285252,0,2.08983,1.13522,0.00219677,-0.062182,-4.87465
0.0252826,0,2.07162,0.836722,0.00285125,-0.0600804,-4.69365
0.0252826,0,2.08983,1.13797,0.00238434,-0.0626806,-4.67889
0.0159042,0,2.07162,0.829693,0.00281403,-0.0605625,-4.75821
0.0159042,0,2.08983,1.13645,0.00232738,-0.0625634,-4.74252
0.0440393,0,2.07162,0.851925,0.00290985,-0.058987,-4.56937
0.0440393,0,2.08983,1.14264,0.00248136,-0.0625997,-4.55659
0.0346609,0,2.07162,0.84414,0.00288304,-0.0595554,-4.63074
0.034661,0,2.08983,1.14004,0.00243573,-0.0626919,-4.61697
0.062796,0,2.07162,0.86841,0.00294999,-0.0577215,-4.451
0.0627961,0,2.08983,1.14927,0.00255742,-0.0620802,-4.44028
0.0534177,0,2.07162,0.860029,0.00293222,-0.0583769,-4.50945
0.0534177,0,2.08983,1.14573,0.00252175,-0.0623828,-4.49773
0.0815528,0,2.07162,0.885937,0.00297098,-0.0563002,-4.33841
0.0815528,0,2.08983,1.15761,0.00261431,-0.0612429,-4.32946
0.0721744,0,2.07162,0.877056,0.00296309,-0.0570255,-4.39401
0.0721744,0,2.08983,1.15324,0.00258842,-0.0616889,-4.38426
0.10031,0,2.07162,0.904352,0.00297046,-0.0547753,-4.23135
0.10031,0,2.08983,1.16744,0.00265055,-0.0601823,-4.22375
0.0909312,0,2.07162,0.895042,0.00297325,-0.0555479,-4.2842
0.0909312,0,2.08983,1.16236,0.00263477,-0.060732,-4.27597
0.119066,0,2.07162,0.923523,0.00295115,-0.0531675,-4.12963
0.119066,0,2.08983,1.17855,0.0026689,-0.0589682,-4.12334
0.109688,0,2.07162,0.913848,0.00296294,-0.053977,-4.17985
0.109688,0,2.08983,1.17284,0.00266182,-0.0595842,-4.17293
0.137823,0,2.07162,0.943353,0.00291595,-0.0515596,-4.03266
0.137823,0,2.08983,1.19082,0.00267105,-0.0577069,-4.02753
0.128445,0,2.07162,0.933361,0.00293538,-0.0523579,-4.08057
0.128445,0,2.08983,1.18455,0.00267189,-0.0583342,-4.07489
0.15658,0,2.07162,0.963763,0.00286686,-0.050018,-3.9401
0.15658,0,2.08983,1.20413,0.00265837,-0.0564811,-3.93596
0.147201,0,2.07162,0.953489,0.00289305,-0.0507774,-3.98585
0.147201,0,2.08983,1.19735,0.00266646,-0.0570838,-3.98124
0.175337,0,2.07162,0.984691,0.00280515,-0.0485627,-3.85164
0.175337,0,2.08983,1.21838,0.00263219,-0.0552974,-3.84828
0.165958,0,2.07162,0.974167,0.00283747,-0.049281,-3.89537
0.165958,0,2.08983,1.21115,0.00264691,-0.0558847,-3.89164
0.194093,0,2.07162,1.00606,0.00273272,-0.0471618,-3.76709
0.194094,0,2.08983,1.23344,0.00259384,-0.0541115,-3.76449
0.184715,0,2.07162,0.995326,0.00277015,-0.0478568,-3.80889
0.184715,0,2.08983,1.22581,0.00261441,-0.0547033,-3.80592
0.21285,0,2.07162,1.0278,0.00265132,-0.0457947,-3.68626
0.21285,0,2.08983,1.24921,0.00254499,-0.0529065,-3.68434
0.203472,0,2.07162,1.01689,0.00269304,-0.0464746,-3.72623
0.203472,0,2.08983,1.24124,0.00257063,-0.0535095,-3.72398
0.231607,0,2.07162,1.04983,0.00256245,-0.0444473,-3.60893
0.231607,0,2.08983,1.26558,0.00248703,-0.0516725,-3.60762
0.222229,0,2.07162,1.03878,0.00260772,-0.0451192,-3.64717
0.222229,0,2.08983,1.25732,0.00251705,-0.0522914,-3.64557
0.250364,0,2.07162,1.07209,0.00246755,-0.0431041,-3.53488
0.250364,0,2.08983,1.28247,0.0024213,-0.0503985,-3.53415
0.240985,0,2.07162,1.06094,0.00251566,-0.0437759,-3.57151
0.240986,0,2.08983,1.27396,0.00245504,-0.0510389,-3.5705
0.269121,0,2.07162,1.09452,0.00236794,-0.0417517,-3.46394
0.269121,0,2.08983,1.29979,0.00234911,-0.0490777,-3.46372
0.259742,0,2.07162,1.08329,0.00241824,-0.0424293,-3.49903
0.259743,0,2.08983,1.29108,0.00238592,-0.049742,-3.49857
0.287878,0,2.07162,1.11705,0.0022649,-0.0403804,-3.39593
0.287879,0,2.08983,1.31748,0.0022717,-0.0477044,-3.39618
0.278499,0,2.07162,1.10577,0.00231677,-0.0410691,-3.42958
0.2785,0,2.08983,1.30859,0.00231098,-0.0483966,-3.42961
0.306635,0,2.07162,1.13964,0.00215955,-0.0389711,-3.33068
0.306636,0,2.08983,1.33546,0.00219018,-0.0462593,-3.33138
0.297257,0,2.07162,1.12834,0.00221244,-0.0396818,-3.36297
0.297258,0,2.08983,1.32644,0.00223138,-0.0469904,-3.36346
0.325393,0,2.07162,1.16224,0.00205291,-0.0374959,-3.26801
0.325395,0,2.08983,1.35369,0.00210554,-0.0447157,-3.26915
0.316014,0,2.07162,1.15094,0.00210633,-0.0382435,-3.29904
0.316016,0,2.08983,1.34455,0.00214818,-0.0455,-3.29996
0.344151,0,2.07162,1.18479,0.0019459,-0.0359199,-3.20776
0.344154,0,2.08984,1.37211,0.0020187,-0.0430398,-3.20932
0.334772,0,2.07162,1.17352,0.00199939,-0.0367227,-3.2376
0.334774,0,2.08984,1.36288,0.00206233,-0.0438951,-3.23895
0.362911,0,2.07162,1.20726,0.00183936,-0.0341982,-3.14974
0.362914,0,2.08984,1.39067,0.00193051,-0.0411877,-3.15175
0.353531,0,2.07162,1.19604,0.00189252,-0.0350803,-3.17848
0.353534,0,2.08984,1.38137,0.00197471,-0.0421375,-3.18028
0.381672,0,2.07163,1.2296,0.00173406,-0.032269,-3.0938
0.381678,0,2.08985,1.40934,0.00184176,-0.0390987,-3.0963
0.372291,0,2.07163,1.21845,0.00178651,-0.0332641,-3.12152
0.372296,0,2.08985,1.39999,0.00188615,-0.0401759,-3.12379
0.400438,0,2.07164,1.2518,0.00163073,-0.0300409,-3.03975
0.400448,0,2.08987,1.42814,0.00175318,-0.0366872,-3.04281
0.391055,0,2.07164,1.24072,0.0016821,-0.0311992,-3.06655
0.391062,0,2.08986,1.41872,0.00179739,-0.0379384,-3.06934
0.419214,0,2.07167,1.27387,0.00153009,-0.0273748,-2.98743
0.41923,0,2.0899,1.44711,0.0016655,-0.033832,-2.9912
0.409824,0,2.07165,1.26285,0.00158002,-0.0287734,-3.01339
0.409837,0,2.08988,1.43759,0.00170917,-0.0353229,-3.0168
0.438011,0,2.07172,1.29595,0.00143293,-0.0240528,-2.93666
0.438037,0,2.08997,1.46647,0.00157947,-0.0303668,-2.94137
0.428609,0,2.07169,1.2849,0.00148101,-0.0258132,-2.96187
0.42863,0,2.08993,1.45672,0.00162222,-0.0321869,-2.96609
0.45686,0,2.07185,1.31845,0.00134029,-0.0197256,-2.88728
0.456895,0,2.09012,1.48666,0.00149595,-0.0260798,-2.89333
0.447426,0,2.07178,1.3071,0.00138597,-0.0220434,-2.91181
0.447458,0,2.09004,1.47642,0.00153734,-0.0283394,-2.91714
0.47202,0,2.09034,1.50403,0.00143173,-0.0218897,-2.85642
0.466321,0,2.07197,1.33016,0.00129607,-0.0170203,-2.86308
0.472643,0,2.07209,1.33835,0.0012677,-0.0149,-2.84721
0.466354,0,2.09024,1.49733,0.00145541,-0.0235575,-2.87002
-2.13363,0,2.14546,4.2761,4.86E-05,0.210286,1.17483
-1.90717,0,2.14546,4.22189,5.55E-05,0.264363,1.34893
-1.68177,0,2.14547,4.15287,6.39E-05,0.3414,1.56507
-1.45742,0,2.14547,4.06189,7.26E-05,0.451628,1.82025
-1.23412,0,2.14547,3.94453,8.73E-05,0.631484,2.12684
-1.01187,0,2.14548,3.79938,0.000120975,0.937579,2.37215
-0.790657,0,2.14548,3.68633,0.000163467,1.28195,2.26117
-0.771903,0,2.14548,3.65358,0.00018638,1.47239,2.0047
-0.75315,0,2.14549,3.65533,0.000191223,1.54729,1.84086
-0.734397,0,2.1455,3.66076,0.000192151,1.62607,1.64478
-0.715646,0,2.14551,3.67056,0.000188381,1.70773,1.41078
-0.696896,0,2.14552,3.68543,0.000179619,1.79058,1.12822
-0.678147,0,2.14554,3.7057,0.000165983,1.87238,0.79323
-0.659399,0,2.14556,3.73181,0.000147962,1.9507,0.403631
-0.652356,0,2.14557,3.74404,0.000139873,1.97786,0.235782
0.579208,0,2.10934,1.71752,0.0042888,0.0145905,-2.69703
0.579151,0,2.14565,2.15494,0.00138631,-0.0133393,-2.71741
0.560513,0,2.10937,1.74166,0.00580443,0.00503157,-2.71053
0.560438,0,2.14566,2.07635,0.00143093,-0.0137237,-2.73984
0.597905,0,2.1093,1.73898,0.00419165,0.0170222,-2.69013
0.597861,0,2.14563,2.17101,0.00133562,-0.0112724,-2.70295
0.61657,0,2.1456,2.1872,0.00128407,-0.0101136,-2.69235
0.635282,0,2.14558,2.20324,0.00123152,-0.00987499,-2.68463
0.654,0,2.14556,2.21899,0.00117872,-0.0105644,-2.67861
0.672723,0,2.14554,2.23438,0.00112728,-0.0122302,-2.6737
0.691452,0,2.14553,2.24943,0.00108073,-0.0151352,-2.6697
0.710188,0,2.14552,2.3222,0.000920177,-0.0475567,-2.66663
1.04962,0,2.14551,2.49664,0.000667464,-0.137674,-2.59058
1.38982,0,2.14551,2.7036,0.000485486,-0.246917,-2.37845
1.73082,0,2.1455,2.88995,0.000371074,-0.331486,-2.07526
-0.640653,0,2.14558,3.76437,0.000126432,2.02299,-0.0431347
-0.621908,0,2.14561,3.80402,0.00010276,2.08644,-0.549454
-0.603155,0,2.1093,3.45561,-0.0109381,2.34578,-0.75931
-0.603167,0,2.14563,3.85117,7.93E-05,2.13783,-1.11552
-0.584417,0,2.10935,3.48993,-0.00983531,2.40739,-1.45282
-0.584428,0,2.14566,3.90589,5.54E-05,2.17421,-1.74011
-0.565689,0,2.10939,3.61119,-0.000284242,2.42604,-2.40588
-0.565695,0,2.14568,3.93616,8.76E-06,2.22654,-2.55991
-0.546973,0,2.10942,3.77521,-0.000323912,2.36925,-3.17073
-0.565689,0,2.10939,3.61119,-0.000284253,2.42604,-2.40588
-0.546973,0,2.10942,3.77521,-0.000323921,2.36925,-3.17073
-0.528228,0,2.14562,4.03108,-0.00912548,2.21669,-3.9707
-0.546973,0,2.10942,3.77521,-0.000323925,2.36925,-3.17073
-0.537617,0,2.10944,3.86444,-0.000105585,2.33885,-3.87695
-0.546964,0,2.14568,3.96642,-0.0101881,2.24122,-3.21281
-0.509475,0,2.14549,4.10437,-0.00906579,2.16187,-4.75018
-0.528253,0,2.10939,3.93319,0.00991604,2.29766,-4.19916
-0.518892,0,2.10935,3.94957,-0.000170489,2.29647,-4.67211
-0.528228,0,2.14562,4.03108,-0.00912549,2.21669,-3.9707
-0.490696,0,2.14528,4.17168,-0.00899867,2.07938,-5.50334
-0.509512,0,2.10923,4.0162,0.00971636,2.23834,-5.04746
-0.500128,0,2.10909,4.03441,-0.000242832,2.21873,-5.55528
-0.509474,0,2.14549,4.10437,-0.0090658,2.16187,-4.75018
-0.471901,0,2.14505,4.22495,-0.00892906,1.97177,-6.16751
-0.490722,0,2.10891,4.09198,0.00948671,2.14574,-5.8769
-0.481314,0,2.10872,4.10584,-0.000328331,2.10649,-6.36032
-0.490696,0,2.14528,4.17168,-0.00899867,2.07938,-5.50335
-0.453105,0,2.14487,4.2577,-0.00886055,1.8437,-6.71146
-0.471902,0,2.10857,4.15049,0.00922466,2.02269,-6.59663
-0.462494,0,2.10842,4.15384,-0.000433359,1.96436,-7.01913
-0.4719,0,2.14505,4.22495,-0.00892907,1.97177,-6.16751
-0.434319,0,2.14474,4.26325,-0.00879617,1.69981,-7.129
-0.453093,0,2.10834,4.18188,0.00892409,1.87414,-7.16734
-0.443693,0,2.10824,4.16585,-0.000568204,1.79701,-7.51455
-0.453105,0,2.14487,4.2577,-0.00886056,1.8437,-6.71146
-0.415542,0,2.14466,4.23494,-0.0087387,1.54412,-7.42178
-0.434303,0,2.10821,4.17419,0.00857449,1.70428,-7.58625
-0.424911,0,2.10814,4.12803,-0.000743729,1.60861,-7.85543
-0.434319,0,2.14474,4.26325,-0.00879618,1.69981,-7.129
-0.396772,0,2.14462,4.16899,-0.00868858,1.38105,-7.59322
-0.415527,0,2.10814,4.11768,0.00816839,1.51844,-7.86075
-0.406141,0,2.1081,4.034,-0.000961161,1.40719,-8.05124
-0.415542,0,2.14466,4.23494,-0.00873871,1.54412,-7.42178
-0.378006,0,2.14459,4.06693,-0.00864013,1.2159,-7.65528
-0.39676,0,2.1081,4.01093,0.00770935,1.32511,-8.00016
-0.387377,0,2.10807,3.8892,-0.00120792,1.20425,-8.11763
-0.359244,0,2.14457,3.93515,-0.00858009,1.05425,-7.63
-0.377997,0,2.10808,3.86165,0.00721154,1.134,-8.02404
-0.368616,0,2.10806,3.70773,-0.00146039,1.01071,-8.08251
-0.378006,0,2.14459,4.06693,-0.00864013,1.2159,-7.65528
-0.340483,0,2.14456,3.78267,-0.00849011,0.901084,-7.54222
-0.359237,0,2.10807,3.68317,0.00669547,0.953546,-7.95999
-0.349857,0,2.10805,3.50631,-0.00169076,0.834248,-7.97643
-0.359244,0,2.14457,3.93515,-0.00858009,1.05425,-7.63
-0.321724,0,2.14455,3.61871,-0.0083518,0.760152,-7.41343
-0.340478,0,2.10806,3.48954,0.00618238,0.789358,-7.83687
-0.331098,0,2.10805,3.29938,-0.00187377,0.678856,-7.82576
-0.302965,0,2.14454,3.45148,-0.00814938,0.633719,-7.26095
-0.32172,0,2.10806,3.29266,0.00568969,0.644595,-7.67604
-0.312341,0,2.10804,3.09758,-0.00199383,0.545987,-7.64684
-0.284207,0,2.14454,3.28737,-0.00787171,0.522549,-7.09744
-0.302962,0,2.10806,3.10148,0.00522812,0.520024,-7.49434
-0.293583,0,2.10804,2.90814,-0.00204255,0.434205,-7.45457
-0.265449,0,2.14454,3.13057,-0.00751682,0.426574,-6.92864
-0.284205,0,2.10806,2.922,0.0048035,0.414259,-7.30387
-0.274826,0,2.10804,2.73494,-0.00201922,0.340763,-7.2571
-0.246692,0,2.14454,2.98336,-0.00709016,0.345334,-6.75671
-0.265448,0,2.10806,2.75713,0.00441894,0.32564,-7.11016
-0.256069,0,2.10804,2.57885,-0.00192919,0.263732,-7.05756
-0.227935,0,2.14454,2.8471,-0.0065992,0.277617,-6.58485
-0.246691,0,2.10805,2.60765,0.00407606,0.25281,-6.91634
-0.237312,0,2.10804,2.43942,-0.00178075,0.201532,-6.85981
-0.209178,0,2.14453,2.72271,-0.00605316,0.221143,-6.41601
-0.227934,0,2.10805,2.47348,0.00377278,0.193986,-6.7258
-0.218555,0,2.10804,2.31593,-0.00158389,0.151847,-6.66709
-0.190421,0,2.14453,2.61036,-0.00546529,0.173535,-6.2507
-0.209177,0,2.10805,2.35432,0.00350391,0.146358,-6.54028
-0.199798,0,2.10804,2.20761,-0.00135007,0.111376,-6.4794
-0.171664,0,2.14453,2.50944,-0.00485056,0.13332,-6.08814
-0.19042,0,2.10805,2.24934,0.00326713,0.107075,-6.35924
-0.181042,0,2.10804,2.11291,-0.0010877,0.0778152,-6.29619
-0.152907,0,2.14453,2.41912,-0.00422649,0.0995569,-5.92795
-0.171663,0,2.10805,2.1572,0.00306214,0.0744362,-6.18243
-0.162285,0,2.10804,2.03039,-0.000807338,0.0500017,-6.11752
-0.13415,0,2.14453,2.33854,-0.00360513,0.0715345,-5.77071
-0.152907,0,2.10805,2.07652,0.00288211,0.0475158,-6.00969
-0.143528,0,2.10804,1.95854,-0.000524443,0.0272652,-5.94376
-0.115393,0,2.14453,2.26702,-0.00299113,0.0483117,-5.61731
-0.13415,0,2.10805,2.00604,0.00272324,0.0257215,-5.84192
-0.124771,0,2.10804,1.89619,-0.000238988,0.00914302,-5.77595
-0.0966363,0,2.14453,2.20388,-0.00239342,0.0288768,-5.46826
-0.115393,0,2.10805,1.94479,0.00258402,0.00812977,-5.67952
-0.106015,0,2.10804,1.84246,4.13E-05,-0.00560872,-5.61392
-0.115393,0,2.14453,2.26702,-0.00299113,0.0483117,-5.61731
-0.0778796,0,2.14453,2.14828,-0.00181791,0.0127207,-5.32376
-0.0966362,0,2.10805,1.89186,0.00245898,-0.00628052,-5.52268
-0.0872579,0,2.10804,1.79636,0.000311306,-0.0176479,-5.45787
-0.0966363,0,2.14453,2.20388,-0.00239342,0.0288768,-5.46826
-0.0591228,0,2.14453,2.09944,-0.00126865,-0.000608822,-5.18375
-0.0778795,0,2.10805,1.84629,0.00234446,-0.0180176,-5.37139
-0.0685011,0,2.10804,1.75697,0.000567347,-0.0273447,-5.30761
-0.0778795,0,2.14453,2.14828,-0.00181791,0.0127207,-5.32376
-0.040366,0,2.14453,2.05672,-0.000749471,-0.0115582,-5.04814
-0.0591227,0,2.10805,1.80723,0.002237,-0.027461,-5.22539
-0.0497444,0,2.10804,1.72355,0.00080511,-0.0350628,-5.16275
-0.0591228,0,2.14453,2.09944,-0.00126865,-0.000608829,-5.18375
-0.0216093,0,2.14453,2.01956,-0.000261276,-0.0205176,-4.91731
-0.040366,0,2.10805,1.77396,0.00213455,-0.0349376,-5.08464
-0.0309876,0,2.10804,1.69544,0.0010227,-0.0410647,-5.02358
-0.040366,0,2.14453,2.05672,-0.000749473,-0.0115582,-5.04814
-0.00285251,0,2.14453,1.98744,0.000197428,-0.0279402,-4.79164
-0.0216093,0,2.10805,1.74589,0.00203525,-0.0407872,-4.94944
-0.0122309,0,2.10804,1.67211,0.00122196,-0.0457225,-4.89014
-0.0216093,0,2.14453,2.01956,-0.000261278,-0.0205176,-4.91731
0.0159043,0,2.14453,1.95987,0.000627474,-0.0341768,-4.67104
-0.00285251,0,2.10805,1.72249,0.00193763,-0.0454741,-4.81972
0.00652585,0,2.10804,1.65302,0.00140366,-0.0495437,-4.76216
-0.00285249,0,2.14453,1.98744,0.000197427,-0.0279402,-4.79164
0.034661,0,2.14453,1.93634,0.00102682,-0.039355,-4.55521
0.0159042,0,2.10805,1.70321,0.00184044,-0.0493494,-4.69533
0.0252826,0,2.10804,1.63764,0.00156796,-0.0526848,-4.63952
0.0159043,0,2.14453,1.95987,0.000627473,-0.0341768,-4.67104
0.0534178,0,2.14453,1.91643,0.00139409,-0.0436025,-4.44383
0.034661,0,2.10805,1.68755,0.00174182,-0.0524673,-4.57612
0.0440393,0,2.10804,1.62553,0.00171196,-0.0551006,-4.52226
0.034661,0,2.14453,1.93634,0.00102681,-0.039355,-4.55521
0.0721746,0,2.14453,1.89977,0.00172924,-0.047065,-4.33693
0.0534177,0,2.10805,1.67513,0.00164021,-0.0548676,-4.46198
0.0627961,0,2.10804,1.6164,0.00183581,-0.0568836,-4.41007
0.0534178,0,2.14453,1.91643,0.00139409,-0.0436025,-4.44383
0.0909314,0,2.14453,1.88605,0.00203158,-0.0498232,-4.235
0.0721745,0,2.10805,1.66561,0.00153686,-0.0566583,-4.35277
0.0815528,0,2.10804,1.60991,0.00194116,-0.0581185,-4.3029
0.0721746,0,2.14453,1.89977,0.00172923,-0.047065,-4.33693
0.109688,0,2.14453,1.87508,0.00230284,-0.0519764,-4.13817
0.0909312,0,2.10805,1.65871,0.0014358,-0.0578912,-4.24871
0.10031,0,2.10804,1.6058,0.00203045,-0.0588394,-4.20105
0.0909314,0,2.14453,1.88605,0.00203158,-0.0498232,-4.235
0.128445,0,2.14453,1.86666,0.00254567,-0.0536512,-4.04563
0.109688,0,2.10805,1.65421,0.0013367,-0.0586526,-4.14994
0.119066,0,2.10804,1.60393,0.0021029,-0.0591925,-4.10432
0.109688,0,2.14453,1.87508,0.00230284,-0.0519764,-4.13817
0.147202,0,2.14453,1.86051,0.00276291,-0.0549381,-3.95645
0.128445,0,2.10805,1.65194,0.00123521,-0.0590826,-4.05567
0.137823,0,2.10804,1.60407,0.00215884,-0.0593044,-4.01154
0.165959,0,2.14453,1.85633,0.00295642,-0.0559005,-3.87048
0.147202,0,2.10805,1.65163,0.00113041,-0.0592901,-3.96497
0.15658,0,2.10804,1.60595,0.00220024,-0.0592659,-3.92219
0.184716,0,2.14453,1.8539,0.00312712,-0.0565784,-3.788
0.165958,0,2.10805,1.65301,0.00102292,-0.0593264,-3.87769
0.175337,0,2.10804,1.60933,0.0022279,-0.0590828,-3.83642
0.203473,0,2.14453,1.85306,0.00327665,-0.0570039,-3.70907
0.184715,0,2.10805,1.65589,0.00091297,-0.0591947,-3.79406
0.194094,0,2.10804,1.61408,0.00224264,-0.0587548,-3.75446
0.222231,0,2.14454,1.85367,0.00340651,-0.057197,-3.63348
0.203472,0,2.10805,1.66012,0.000800676,-0.0589034,-3.7141
0.212851,0,2.10804,1.62005,0.00224567,-0.0582855,-3.67603
0.240988,0,2.14454,1.85557,0.00351807,-0.0571679,-3.56104
0.222229,0,2.10805,1.66555,0.000686369,-0.0584587,-3.63756
0.231608,0,2.10804,1.6271,0.00223804,-0.0576789,-3.60093
0.259746,0,2.14454,1.85865,0.0036126,-0.0569278,-3.4916
0.240986,0,2.10805,1.67206,0.000570427,-0.0578638,-3.56426
0.250365,0,2.10804,1.63511,0.00222078,-0.0569341,-3.52901
0.278505,0,2.14454,1.86278,0.0036914,-0.0564961,-3.42496
0.259744,0,2.10806,1.67953,0.000453334,-0.0571228,-3.49401
0.269122,0,2.10804,1.64399,0.00219494,-0.0560582,-3.46003
0.297264,0,2.14454,1.86788,0.0037557,-0.0558753,-3.36097
